
-1,Jet Sled (MG),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Jet Sled (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,MW1e,Vee,MW1e,,Catalyst Game Labs,36,-1,-1
-1,Kanga Medium Hovertank (WiGE),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3071,TR3050U,Vee,TR3050U,,Catalyst Game Labs,,-1,-1
-1,Large Agricultural Robot (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2538,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Mining Robot (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2530,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Pegasus Scout Hover Tank (MG),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Rotunda Scout Vehicle RND-J-100,<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2717,TR3050U,Vee,TR3050U,,Catalyst Game Labs,,-1,-1
-1,Rotunda Scout Vehicle RND-J-110,<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2721,TR3050U,Vee,TR3050U,,Catalyst Game Labs,,-1,-1
-1,Security Robot (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2650,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Small Agricultural Robot (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,MW1e,Vee,MW1e,,Catalyst Game Labs,,-1,-1
-1,Sniper Artillery Tank (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,,MH,Vee,MH,,Catalyst Game Labs,,-1,-1
-1,Speeder (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,MW1e,Vee,MW1e,,Catalyst Game Labs,69,-1,-1
-1,Suvorov Tank 0,<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,,BattleCorps,Vee,BattleCorps,,Catalyst Game Labs,,-1,-1
-1,Tigershrike Hovercraft 0,<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,,BattleCorps,Vee,BattleCorps,,Catalyst Game Labs,,-1,-1
-1,Weapons Carrier A (LL),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2925,RS5,Vee,RS5,,Catalyst Game Labs,,-1,-1
-1,Weapons Carrier A (LRM),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2924,GDL,Vee,GDL,,Catalyst Game Labs,,-1,-1
-1,Wheeled PPC Carrier (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,,Decision At Thunder Rift,Vee,Decision At Thunder Rift,,Catalyst Game Labs,,-1,-1
-1,Wheeled Scout (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2963,MW1e,Vee,MW1e,,Catalyst Game Labs,291,-1,-1
-1,Ferret &quot;Fermi&quot;,<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3076,XTRPhantoms,Vee,XTRPhantoms,5,Catalyst Game Labs,108,-1,-1
-1,Ferret (Armor) &quot;Wild Weasel&quot;,<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2967,TR3039,Vee,TR3039,5,Catalyst Game Labs,103,-1,-1
-1,Ferret (Cargo),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2972,TR3039,Vee,TR3039,5,Catalyst Game Labs,17,-1,-1
-1,Ferret (Sensor),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2901,TR3039,Vee,TR3039,5,Catalyst Game Labs,,-1,-1
-1,Ferret (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2904,TR3039,Vee,TR3039,5,Catalyst Game Labs,58,-1,-1
-1,Gabriel Reconnaissance Hovercraft (ERSL),<img src="https://s3.amazonaws.com/cso-images/Era/civilwar_on.png" height="30" width="30" />,3067,TR3050U,Vee,TR3050U,5,Catalyst Game Labs,162,-1,-1
-1,Gabriel Reconnaissance Hovercraft (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2712,TR3050U,Vee,TR3050U,5,Catalyst Game Labs,198,-1,-1
-1,Gabriel Reconnaissance Hovercraft (TDF),<img src="https://s3.amazonaws.com/cso-images/Era/civilwar_on.png" height="30" width="30" />,3065,TR3050U,Vee,TR3050U,5,Catalyst Game Labs,168,-1,-1
-1,Savannah Master Hovercraft (Interdictor),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3077,TR3085,Vee,TR3085,5,Catalyst Game Labs,128,-1,-1
-1,Savannah Master Hovercraft (SL),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3033,TR3039,Vee,TR3039,5,Catalyst Game Labs,131,-1,-1
-1,Savannah Master Hovercraft (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3025,TR3039,Vee,TR3039,5,Catalyst Game Labs,215,-1,-1
-1,Swift Wind Scout Car (ICE - Cargo),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2845,TR3039,Vee,TR3039,8,Catalyst Game Labs,81,-1,-1
-1,Swift Wind Scout Car (ICE - Speed),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2891,TR3039,Vee,TR3039,8,Catalyst Game Labs,39,-1,-1
-1,Swift Wind Scout Car (ICE),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2841,TR3039,Vee,TR3039,8,Catalyst Game Labs,83,-1,-1
-1,Swift Wind Scout Car (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2817,TR3039,Vee,TR3039,8,Catalyst Game Labs,83,-1,-1
-1,Armored Personnel Carrier (Hover LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,193,-1,-1
-1,Armored Personnel Carrier (Hover MG),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,114,-1,-1
-1,Armored Personnel Carrier (Hover Sensors),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2620,TR3039,Vee,TR3039,10,Catalyst Game Labs,79,-1,-1
-1,Armored Personnel Carrier (Hover SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,131,-1,-1
-1,Armored Personnel Carrier (Hover),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,102,-1,-1
-1,Armored Personnel Carrier (Tracked LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,208,-1,-1
-1,Armored Personnel Carrier (Tracked MG),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,157,-1,-1
-1,Armored Personnel Carrier (Tracked SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,168,-1,-1
-1,Armored Personnel Carrier (Tracked),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,142,-1,-1
-1,Armored Personnel Carrier (Wheeled LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,194,-1,-1
-1,Armored Personnel Carrier (Wheeled MG),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,172,-1,-1
-1,Armored Personnel Carrier (Wheeled SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,176,-1,-1
-1,Armored Personnel Carrier (Wheeled),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2500,TR3039,Vee,TR3039,10,Catalyst Game Labs,157,-1,-1
-1,Flatbed Truck (Armor),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2580,TR3060,Vee,TR3060,10,Catalyst Game Labs,117,-1,-1
-1,Flatbed Truck (LRM),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2801,HistOK,Vee,HistOK,10,Catalyst Game Labs,172,-1,-1
-1,Flatbed Truck (Mortar),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2580,TR3060,Vee,TR3060,10,Catalyst Game Labs,65,-1,-1
-1,Flatbed Truck (RL),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2801,HistOK,Vee,HistOK,10,Catalyst Game Labs,232,-1,-1
-1,Flatbed Truck (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2580,TR3060,Vee,TR3060,10,Catalyst Game Labs,67,-1,-1
-1,Flatbed Truck (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2580,TR3060,Vee,TR3060,10,Catalyst Game Labs,34,-1,-1
-1,Kruger Combat Car (Original),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2620,TR3145FS,Vee,TR3145FS,10,Catalyst Game Labs,336,-1,-1
-1,Kruger Combat Car (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/darkage_on.png" height="30" width="30" />,3091,TR3145FS,Vee,TR3145FS,10,Catalyst Game Labs,429,-1,-1
-1,Ripper Infantry Transport (ERML),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3058,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,432,-1,-1
-1,Ripper Infantry Transport (Infantry),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,108,-1,-1
-1,Ripper Infantry Transport (Light PPC),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,371,-1,-1
-1,Ripper Infantry Transport (MG),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3053,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,125,-1,-1
-1,Ripper Infantry Transport (Royal),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2696,TR3075,Vee,TR3075,10,Catalyst Game Labs,228,-1,-1
-1,Ripper Infantry Transport (SPL),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3059,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,160,-1,-1
-1,Ripper Infantry Transport (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2680,TR3050U,Vee,TR3050U,10,Catalyst Game Labs,345,-1,-1
-1,Sprint Scout Helicopter (C3),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3057,TR3058U,Vee,TR3058U,10,Catalyst Game Labs,82,-1,-1
-1,Sprint Scout Helicopter (C3i),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3068,TR3058U,Vee,TR3058U,10,Catalyst Game Labs,71,-1,-1
-1,Sprint Scout Helicopter (Interdictor),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3076,TR3085,Vee,TR3085,10,Catalyst Game Labs,139,-1,-1
-1,Sprint Scout Helicopter (Laser),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3056,TR3058U,Vee,TR3058U,10,Catalyst Game Labs,220,-1,-1
-1,Sprint Scout Helicopter (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3052,TR3058U,Vee,TR3058U,10,Catalyst Game Labs,82,-1,-1
-1,Sprint Scout Helicopter (Troop Transport),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3056,TR3058U,Vee,TR3058U,10,Catalyst Game Labs,71,-1,-1
-1,Thang-Ta APC (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3079,TR3145FW,Vee,TR3145FW,10,Catalyst Game Labs,241,-1,-1
-1,Shamash Reconnaissance Vehicle (Flamer),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3060,Vee,TR3060,11,Catalyst Game Labs,228,-1,-1
-1,Shamash Reconnaissance Vehicle (Interdictor),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3077,TR3085,Vee,TR3085,11,Catalyst Game Labs,520,-1,-1
-1,Shamash Reconnaissance Vehicle (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2887,TR3060,Vee,TR3060,11,Catalyst Game Labs,504,-1,-1
-1,Darter Scout Car &quot;ABC&#39;s Folly&quot;,<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3075,Vee,TR3075,13,Catalyst Game Labs,,-1,-1
-1,Darter Scout Car (BAP),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3053,TR3075,Vee,TR3075,13,Catalyst Game Labs,136,-1,-1
-1,Darter Scout Car (C3),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3057,TR3075,Vee,TR3075,13,Catalyst Game Labs,125,-1,-1
-1,Darter Scout Car (ECM),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3054,TR3075,Vee,TR3075,13,Catalyst Game Labs,193,-1,-1
-1,Darter Scout Car (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2835,TR3075,Vee,TR3075,13,Catalyst Game Labs,192,-1,-1
-1,Darter Scout Car (SRM2),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2835,TR3026r,Vee,TR3026r,13,Catalyst Game Labs,167,-1,-1
-1,Darter Scout Car (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2822,TR3075,Vee,TR3075,13,Catalyst Game Labs,125,-1,-1
-1,Beagle Hover Scout (C3i),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3050U,Vee,TR3050U,15,Catalyst Game Labs,266,-1,-1
-1,Beagle Hover Scout (Sealed),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3076,TR3085,Vee,TR3085,15,Catalyst Game Labs,249,-1,-1
-1,Beagle Hover Scout (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2666,TR3050U,Vee,TR3050U,15,Catalyst Game Labs,335,-1,-1
-1,Beagle Hover Scout (TAG),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3050U,Vee,TR3050U,15,Catalyst Game Labs,295,-1,-1
-1,Beagle Hover Scout LRRP,<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2723,XTRGunslingers,Vee,XTRGunslingers,15,Catalyst Game Labs,219,-1,-1
-1,Crow Scout Helicopter (C3),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3075,Vee,TR3075,15,Catalyst Game Labs,288,-1,-1
-1,Crow Scout Helicopter (Export),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3069,TR3075,Vee,TR3075,15,Catalyst Game Labs,415,-1,-1
-1,Crow Scout Helicopter (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3068,TR3075,Vee,TR3075,15,Catalyst Game Labs,288,-1,-1
-1,Mantis Light Attack VTOL (ECCM),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3073,TR3060,Vee,TR3060,15,Catalyst Game Labs,304,-1,-1
-1,Mantis Light Attack VTOL (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3061,TR3060,Vee,TR3060,15,Catalyst Game Labs,434,-1,-1
-1,Marten Scout VTOL (Infantry),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3024,TR3145FS,Vee,TR3145FS,15,Catalyst Game Labs,107,-1,-1
-1,Marten Scout VTOL (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3021,TR3145FS,Vee,TR3145FS,15,Catalyst Game Labs,179,-1,-1
-1,Maultier Hover APC (BA),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,165,-1,-1
-1,Maultier Hover APC (Basic),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3019,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,197,-1,-1
-1,Maultier Hover APC (Fusion),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,301,-1,-1
-1,Maultier Hover APC (Intermediate),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,3043,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,210,-1,-1
-1,Maultier Hover APC (MG),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,170,-1,-1
-1,Maultier Hover APC (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2647,TR3058U,Vee,TR3058U,15,Catalyst Game Labs,209,-1,-1
-1,Asshur Artillery Spotter (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2893,TR3060,Vee,TR3060,20,Catalyst Game Labs,930,-1,-1
-1,Asshur Fast Reconnaissance Vehicle (Proto AC),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3073,TR3060,Vee,TR3060,20,Catalyst Game Labs,333,-1,-1
-1,Asshur Fast Reconnaissance Vehicle (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2842,TR3060,Vee,TR3060,20,Catalyst Game Labs,952,-1,-1
-1,Centipede Scout Car (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/civilwar_on.png" height="30" width="30" />,3062,TR3058U,Vee,TR3058U,20,Catalyst Game Labs,431,-1,-1
-1,Centipede Scout Car (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3054,TR3058U,Vee,TR3058U,20,Catalyst Game Labs,271,-1,-1
-1,Centipede Scout Car (TAG),<img src="https://s3.amazonaws.com/cso-images/Era/civilwar_on.png" height="30" width="30" />,3067,TR3058U,Vee,TR3058U,20,Catalyst Game Labs,327,-1,-1
-1,Centipede Scout Car Commando,<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3074,XTRSteiner,Vee,XTRSteiner,20,Catalyst Game Labs,455,-1,-1
-1,Fox Armored Car (Flamer),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3084,TR3085,Vee,TR3085,20,Catalyst Game Labs,530,-1,-1
-1,Fox Armored Car (Interdictor),<img src="https://s3.amazonaws.com/cso-images/Era/darkage_on.png" height="30" width="30" />,3088,RS3145NTNU,Vee,RS3145NTNU,20,Catalyst Game Labs,547,-1,-1
-1,Fox Armored Car (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3084,TR3085,Vee,TR3085,20,Catalyst Game Labs,549,-1,-1
-1,Fox Armored Car (VSP),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3084,TR3085,Vee,TR3085,20,Catalyst Game Labs,543,-1,-1
-1,Heavy Hover APC (LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,284,-1,-1
-1,Heavy Hover APC (MG),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,TR3060,Vee,TR3060,20,Catalyst Game Labs,218,-1,-1
-1,Heavy Hover APC (Primitive SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2370,TR3060,Vee,TR3060,20,Catalyst Game Labs,,-1,-1
-1,Heavy Hover APC (Primitive),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,0,TR3060,Vee,TR3060,20,Catalyst Game Labs,,-1,-1
-1,Heavy Hover APC (Scout Tank),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3070,TR3060,Vee,TR3060,20,Catalyst Game Labs,330,-1,-1
-1,Heavy Hover APC (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,271,-1,-1
-1,Heavy Hover APC (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,188,-1,-1
-1,Heavy Tracked APC (LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,276,-1,-1
-1,Heavy Tracked APC (MG),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,228,-1,-1
-1,Heavy Tracked APC (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,266,-1,-1
-1,Heavy Tracked APC (Standard),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2470,TR3060,Vee,TR3060,20,Catalyst Game Labs,206,-1,-1
-1,Heavy Weapons Carrier (PPC),<img src="https://s3.amazonaws.com/cso-images/Era/claninvasion_on.png" height="30" width="30" />,3056,HTPGlengary,Vee,HTPGlengary,20,Catalyst Game Labs,445,-1,-1
-1,Heavy Wheeled APC (LRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2400,TR3060,Vee,TR3060,20,Catalyst Game Labs,265,-1,-1
-1,Heavy Wheeled APC (MG),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,TR3060,Vee,TR3060,20,Catalyst Game Labs,213,-1,-1
-1,Heavy Wheeled APC (SRM),<img src="https://s3.amazonaws.com/cso-images/Era/starleague_on.png" height="30" width="30" />,2370,TR3060,Vee,TR3060,20,Catalyst Game Labs,255,-1,-1
-1,Heavy Wheeled APC (Standard),<img src="https://s3-us-west-2.amazonaws.com/mul-images/blank.png" height="30" width="30" />,ES,TR3060,Vee,TR3060,20,Catalyst Game Labs,189,-1,-1
-1,Heavy Wheeled APC (WoB),<img src="https://s3.amazonaws.com/cso-images/Era/jihad_on.png" height="30" width="30" />,3072,TR3060,Vee,TR3060,20,Catalyst Game Labs,330,-1,-1
-1,J-27 Ordnance Transport (Armor),<img src="https://s3.amazonaws.com/cso-images/Era/successionwar_on.png" height="30" width="30" />,2833,TR3039,Vee,TR3039,20,Catalyst Game Labs,70,-1,-1
